frame, timestamp, confidence, success, x_0, y_0, z_0, x_1, y_1, z_1, x_h0, y_h0, z_h0, x_h1, y_h1, z_h1
13274, 442.433, 0.989175, 1, 0.0242521, 0.0210349, -0.999485, -0.326285, 0.035235, -0.944614, -0.17041, 0.32892, -0.928855, -0.501513, 0.327996, -0.800564
13275, 442.467, 0.989557, 1, 0.00662688, 0.0198708, -0.999781, -0.310211, 0.0303106, -0.950184, -0.18884, 0.329774, -0.92498, -0.488102, 0.326864, -0.809269
13276, 442.5, 0.989577, 1, -0.0225597, 0.0193864, -0.999557, -0.308283, 0.015027, -0.951176, -0.213981, 0.330861, -0.919099, -0.484525, 0.313742, -0.816579
13277, 442.533, 0.989269, 1, 0.0312705, 0.00689071, -0.999487, -0.322738, 0.00871459, -0.946448, -0.157626, 0.317597, -0.935033, -0.494227, 0.305731, -0.813799
13278, 442.567, 0.989564, 1, 0.0253588, 0.00542422, -0.999664, -0.320702, 0.0199183, -0.946971, -0.16574, 0.318857, -0.933199, -0.493451, 0.318639, -0.809305
13279, 442.6, 0.989373, 1, 0.0250549, 0.00763512, -0.999657, -0.328019, 0.0205018, -0.944449, -0.165639, 0.319015, -0.933163, -0.499902, 0.316631, -0.806128
13280, 442.633, 0.988877, 1, 0.0249025, 0.0192402, -0.999505, -0.329774, 0.018718, -0.943874, -0.166061, 0.331396, -0.928763, -0.502585, 0.316227, -0.804618
13281, 442.667, 0.988554, 1, 0.0174972, 0.0190893, -0.999665, -0.306537, 0.0302191, -0.951379, -0.17568, 0.334436, -0.925899, -0.482485, 0.33213, -0.810492
13282, 442.7, 0.989359, 1, 0.0393973, 0.0178127, -0.999065, -0.320847, 0.0352065, -0.946476, -0.149244, 0.32838, -0.93268, -0.490871, 0.331513, -0.805695
13283, 442.733, 0.989134, 1, 0.0215476, 0.0181316, -0.999603, -0.304374, 0.0341409, -0.951941, -0.173663, 0.330861, -0.927562, -0.481819, 0.333906, -0.810159
13284, 442.767, 0.989382, 1, 0.0547156, 0.0326668, -0.997967, -0.325358, 0.041877, -0.944663, -0.139181, 0.340993, -0.929705, -0.499799, 0.336478, -0.798113
13285, 442.8, 0.989062, 1, -0.0252002, 0.0138884, -0.999586, -0.33468, 0.0131654, -0.94224, -0.224573, 0.324675, -0.918778, -0.515358, 0.308946, -0.799349
13286, 442.833, 0.989026, 1, 0.0565119, 0.0168716, -0.998259, -0.335909, 0.0256039, -0.941546, -0.143794, 0.323556, -0.935219, -0.515048, 0.318411, -0.795826
13287, 442.867, 0.989775, 1, 0.0180852, 0.0236101, -0.999558, -0.32352, 0.0301806, -0.94574, -0.183602, 0.331666, -0.925358, -0.505601, 0.324923, -0.799245
13288, 442.9, 0.990942, 1, 0.0271964, 0.00959928, -0.999584, -0.310751, 0.0218476, -0.95024, -0.180023, 0.319655, -0.930275, -0.498362, 0.319462, -0.805964
13289, 442.933, 0.990941, 1, 0.0175977, 0.00724745, -0.999819, -0.304958, 0.0242735, -0.952057, -0.191155, 0.316588, -0.929103, -0.494216, 0.321548, -0.807686
13290, 442.967, 0.990141, 1, 0.00262189, 0.00949322, -0.999951, -0.299376, 0.019009, -0.953946, -0.203518, 0.316384, -0.926543, -0.487754, 0.31488, -0.814215
13291, 443, 0.989804, 1, 0.00732548, 0.0227699, -0.999714, -0.304381, 0.0142159, -0.952444, -0.199645, 0.329356, -0.922858, -0.494321, 0.309965, -0.812138
13292, 443.033, 0.989676, 1, -0.00341306, 0.0113862, -0.999929, -0.319915, 0.0202831, -0.947229, -0.209525, 0.31641, -0.925194, -0.506588, 0.312201, -0.803679
13293, 443.067, 0.989638, 1, -0.000526102, 0.0176694, -0.999844, -0.314878, 0.0405703, -0.948265, -0.2058, 0.322743, -0.923841, -0.49992, 0.332415, -0.799737
13294, 443.1, 0.989663, 1, 0.00812314, 0.0130526, -0.999882, -0.308062, 0.0361898, -0.950678, -0.199917, 0.318465, -0.926614, -0.495966, 0.32934, -0.803463
13295, 443.133, 0.989863, 1, 0.0455029, 0.014403, -0.99886, -0.333538, 0.0454665, -0.941639, -0.167448, 0.326029, -0.930412, -0.521609, 0.342572, -0.781389
13296, 443.167, 0.988742, 1, -0.0135231, 0.0358905, -0.999264, -0.309052, 0.0557155, -0.949412, -0.23821, 0.360911, -0.901665, -0.511352, 0.367357, -0.776896
13297, 443.2, 0.98915, 1, -0.0137365, 0.0368389, -0.999227, -0.284013, 0.0500588, -0.957513, -0.241928, 0.364073, -0.899401, -0.492638, 0.366307, -0.789384
13298, 443.233, 0.987845, 1, -0.0662133, 0.0318885, -0.997296, -0.291877, 0.0453122, -0.955382, -0.299271, 0.371319, -0.878954, -0.505834, 0.37262, -0.778001
13299, 443.267, 0.987636, 1, -0.0914314, -0.0263296, -0.995463, -0.329622, 0.0375198, -0.943367, -0.331331, 0.323754, -0.88623, -0.541814, 0.368986, -0.755173
13300, 443.3, 0.988278, 1, -0.111127, -0.0731206, -0.991113, -0.335495, 0.0496121, -0.940735, -0.353213, 0.279264, -0.89289, -0.544604, 0.380214, -0.747559
13301, 443.333, 0.987214, 1, -0.10422, -0.0477278, -0.993408, -0.335927, 0.0344062, -0.941259, -0.344033, 0.302086, -0.889036, -0.546386, 0.364862, -0.753882
13302, 443.367, 0.98884, 1, -0.109466, -0.0517655, -0.992642, -0.336709, 0.0587157, -0.939776, -0.344539, 0.295372, -0.891094, -0.540439, 0.384361, -0.74846
13303, 443.4, 0.988076, 1, -0.120661, -0.0559966, -0.991113, -0.331956, 0.0605689, -0.941348, -0.355359, 0.287525, -0.889409, -0.53601, 0.383511, -0.752072
13304, 443.433, 0.988691, 1, -0.112973, -0.0827965, -0.990142, -0.340125, 0.0631317, -0.938259, -0.346248, 0.260745, -0.901179, -0.539403, 0.384111, -0.749335
13305, 443.467, 0.983053, 1, -0.0773356, -0.0815969, -0.993661, -0.363107, 0.0582624, -0.929924, -0.293612, 0.233822, -0.926887, -0.546175, 0.351291, -0.760452
13306, 443.5, 0.974338, 1, -0.0953997, -0.0608971, -0.993575, -0.296868, -0.0344977, -0.954295, -0.314074, 0.222325, -0.923, -0.499443, 0.239477, -0.832591
13307, 443.533, 0.970801, 1, -0.111959, -0.071669, -0.991125, -0.286607, -0.0107898, -0.957987, -0.323597, 0.198388, -0.925163, -0.482414, 0.250538, -0.839349
13308, 443.567, 0.978365, 1, -0.108843, -0.0775472, -0.99103, -0.299266, -0.0260325, -0.953815, -0.315149, 0.182986, -0.931234, -0.489831, 0.225815, -0.842065
13309, 443.6, 0.97891, 1, -0.0980158, -0.0910165, -0.991014, -0.31784, -0.0105306, -0.948086, -0.30239, 0.17199, -0.937539, -0.503056, 0.241215, -0.82991
13310, 443.633, 0.975396, 1, -0.108639, -0.0843959, -0.990492, -0.296538, -0.0333903, -0.954437, -0.307722, 0.160127, -0.937905, -0.4812, 0.203228, -0.852728
13311, 443.667, 0.976794, 1, -0.0228895, 0.0142223, -0.999637, -0.215569, 0.107949, -0.970504, -0.2213, 0.254595, -0.941386, -0.397436, 0.342077, -0.851486
13312, 443.7, 0.98028, 1, 0.0680935, 0.0856372, -0.993997, -0.360521, 0.205235, -0.909892, -0.136214, 0.294893, -0.945772, -0.529996, 0.399423, -0.748041
13313, 443.733, 0.978834, 1, 0.0922349, 0.0486368, -0.994549, -0.345931, 0.18605, -0.919629, -0.129604, 0.262954, -0.956064, -0.53102, 0.384925, -0.754884
13314, 443.767, 0.978444, 1, 0.0547352, 0.0395515, -0.997717, -0.371097, 0.173326, -0.912275, -0.167196, 0.259196, -0.951243, -0.55447, 0.374413, -0.743221
13315, 443.8, 0.979817, 1, 0.0562257, 0.05993, -0.996618, -0.301182, 0.171488, -0.93802, -0.165765, 0.275875, -0.946792, -0.493433, 0.375518, -0.784544
13316, 443.833, 0.979655, 1, -0.013705, 0.088503, -0.995982, -0.257412, 0.175646, -0.950204, -0.198536, 0.272042, -0.941582, -0.424049, 0.353395, -0.833843
13317, 443.867, 0.977506, 1, -0.049939, 0.100935, -0.993639, -0.271745, 0.111659, -0.95587, -0.234032, 0.275226, -0.932459, -0.443684, 0.282706, -0.850425
13318, 443.9, 0.975939, 1, -0.0918347, 0.102617, -0.990473, -0.272082, 0.115076, -0.955369, -0.303008, 0.280273, -0.910842, -0.470006, 0.289127, -0.833966
13319, 443.933, 0.975729, 1, -0.10776, 0.102694, -0.988859, -0.267167, 0.11709, -0.95651, -0.323754, 0.26674, -0.907763, -0.470631, 0.278179, -0.837331
13320, 443.967, 0.982282, 1, -0.042905, 0.165048, -0.985352, -0.346916, 0.213609, -0.913247, -0.243267, 0.328784, -0.912536, -0.521909, 0.369619, -0.768761
13321, 444, 0.982807, 1, -0.0407419, 0.173326, -0.984021, -0.331013, 0.22221, -0.917089, -0.242789, 0.337758, -0.909381, -0.508567, 0.380021, -0.772622
13322, 444.033, 0.982522, 1, 0.0609136, 0.195992, -0.978712, -0.411555, 0.280223, -0.867236, -0.142738, 0.344403, -0.927907, -0.574666, 0.419086, -0.702941
13323, 444.067, 0.978145, 1, 0.165387, 0.214303, -0.962664, -0.423164, 0.295073, -0.856659, -0.00683384, 0.359792, -0.933007, -0.560481, 0.434669, -0.704928
13324, 444.1, 0.972992, 1, 0.113166, 0.248628, -0.961966, -0.502988, 0.329004, -0.799224, -0.0464056, 0.388597, -0.920238, -0.619555, 0.456757, -0.638377
13325, 444.133, 0.97102, 1, 0.122101, 0.230957, -0.965272, -0.413154, 0.322087, -0.8518, -0.0249344, 0.386304, -0.922034, -0.529208, 0.469769, -0.70658
13326, 444.167, 0.983933, 1, 0.0932331, 0.224009, -0.970117, -0.436243, 0.299645, -0.848472, -0.0818197, 0.349644, -0.933303, -0.570907, 0.43109, -0.698733
13327, 444.2, 0.979438, 1, 0.0170261, 0.217533, -0.975904, -0.387776, 0.264055, -0.883122, -0.149698, 0.316373, -0.936749, -0.527075, 0.369508, -0.765281
13328, 444.233, 0.986833, 1, 0.0411851, 0.228203, -0.972742, -0.33475, 0.289442, -0.896753, -0.12462, 0.378289, -0.917261, -0.476216, 0.437016, -0.763044
13329, 444.267, 0.98791, 1, -0.0298552, 0.173323, -0.984412, -0.320191, 0.235191, -0.917694, -0.197391, 0.321963, -0.925946, -0.467526, 0.379568, -0.798341
13330, 444.3, 0.986006, 1, -0.123697, 0.143001, -0.981962, -0.304134, 0.160614, -0.938992, -0.303395, 0.256946, -0.917567, -0.471398, 0.272952, -0.838619
13331, 444.333, 0.985559, 1, -0.119087, 0.13688, -0.983403, -0.329121, 0.170292, -0.928806, -0.286259, 0.249735, -0.925034, -0.481457, 0.282085, -0.829836
13332, 444.367, 0.986471, 1, -0.105651, 0.142909, -0.984081, -0.329703, 0.177096, -0.927326, -0.274956, 0.253447, -0.92745, -0.483367, 0.2866, -0.827174
13333, 444.4, 0.988466, 1, -0.0169406, 0.171471, -0.985044, -0.299274, 0.192882, -0.934469, -0.182746, 0.285836, -0.940692, -0.45089, 0.305784, -0.838567
13334, 444.433, 0.983273, 1, -0.0254733, 0.252889, -0.96716, -0.35628, 0.318943, -0.87826, -0.171393, 0.366293, -0.914578, -0.48137, 0.425941, -0.766066
13335, 444.467, 0.989622, 1, -0.00233351, 0.260328, -0.965517, -0.370513, 0.330088, -0.868195, -0.187895, 0.38067, -0.90542, -0.523596, 0.447985, -0.724678
13336, 444.5, 0.990358, 1, -0.0472094, 0.257158, -0.965216, -0.352001, 0.306376, -0.884437, -0.221123, 0.378007, -0.899008, -0.501928, 0.423246, -0.754275
13337, 444.533, 0.988373, 1, -0.0580431, 0.230949, -0.971233, -0.297869, 0.234943, -0.925244, -0.232609, 0.365909, -0.901112, -0.458595, 0.368718, -0.80854
13338, 444.567, 0.986866, 1, -0.101247, 0.152478, -0.983107, -0.36042, 0.170217, -0.917128, -0.279486, 0.298387, -0.912608, -0.520204, 0.310978, -0.795413
13339, 444.6, 0.983684, 1, -0.126147, 0.10818, -0.986095, -0.312132, 0.0639415, -0.947884, -0.307816, 0.256541, -0.916207, -0.484813, 0.209984, -0.849036
13340, 444.633, 0.982011, 1, -0.163567, 0.137468, -0.976908, -0.3369, 0.0744195, -0.938595, -0.340232, 0.279295, -0.897907, -0.505653, 0.214003, -0.835774
13341, 444.667, 0.984356, 1, -0.173511, 0.140387, -0.974775, -0.336175, 0.106469, -0.935762, -0.348786, 0.26965, -0.897573, -0.502359, 0.23321, -0.832616
13342, 444.7, 0.977698, 1, -0.186801, 0.142376, -0.972026, -0.305099, 0.0387433, -0.951532, -0.359274, 0.2726, -0.892531, -0.475686, 0.168945, -0.863238
13343, 444.733, 0.977259, 1, -0.201387, 0.13941, -0.96954, -0.305105, 0.0492509, -0.951044, -0.375063, 0.274108, -0.885546, -0.477218, 0.18409, -0.859287
13344, 444.767, 0.97872, 1, -0.208289, 0.145425, -0.967196, -0.305497, 0.0605211, -0.950268, -0.384021, 0.27856, -0.880302, -0.480095, 0.194326, -0.855422
13345, 444.8, 0.980681, 1, -0.211966, 0.140716, -0.967093, -0.275825, 0.0917861, -0.956816, -0.392497, 0.276402, -0.877239, -0.455558, 0.228243, -0.860448
13346, 444.833, 0.983338, 1, -0.189042, 0.11112, -0.975662, -0.298517, 0.114188, -0.947549, -0.381929, 0.248173, -0.890247, -0.482821, 0.250114, -0.839242
13347, 444.867, 0.987564, 1, -0.123869, 0.0342932, -0.991706, -0.348098, 0.164338, -0.922942, -0.324418, 0.179714, -0.928685, -0.521595, 0.304867, -0.796866
13348, 444.9, 0.989465, 1, -0.0392859, 0.198909, -0.97923, -0.305156, 0.263491, -0.915124, -0.22589, 0.326318, -0.917873, -0.469084, 0.390078, -0.792338
13349, 444.933, 0.991478, 1, 0.0230674, 0.19246, -0.981034, -0.304388, 0.294364, -0.905924, -0.174866, 0.305296, -0.936064, -0.473666, 0.40587, -0.781608
13350, 444.967, 0.991153, 1, 0.0354646, 0.191788, -0.980795, -0.357531, 0.315937, -0.878837, -0.160894, 0.298436, -0.94077, -0.518114, 0.41909, -0.745602
13351, 445, 0.990344, 1, 0.0441516, 0.171637, -0.98417, -0.344989, 0.298699, -0.889809, -0.15654, 0.270624, -0.949872, -0.511067, 0.396241, -0.762761
13352, 445.033, 0.990385, 1, 0.0558022, 0.159558, -0.98561, -0.354241, 0.304588, -0.884161, -0.135846, 0.244099, -0.960188, -0.510733, 0.389999, -0.766194
13353, 445.067, 0.991176, 1, -0.0094945, 0.189186, -0.981895, -0.282934, 0.296938, -0.912018, -0.178604, 0.277523, -0.943971, -0.430212, 0.385473, -0.816289
13354, 445.1, 0.986625, 1, -0.0450754, 0.151463, -0.987435, -0.270336, 0.252675, -0.929017, -0.209309, 0.245028, -0.946652, -0.417094, 0.345117, -0.84079
13355, 445.133, 0.990618, 1, 0.000718462, 0.125841, -0.99205, -0.26016, 0.207028, -0.94311, -0.17697, 0.22192, -0.958871, -0.419253, 0.307764, -0.854113
13356, 445.167, 0.986233, 1, -0.0367232, 0.124199, -0.991578, -0.311873, 0.151203, -0.938015, -0.199303, 0.2313, -0.952249, -0.459681, 0.2605, -0.849019
13357, 445.2, 0.989509, 1, -0.0902532, 0.134134, -0.986845, -0.292946, 0.129328, -0.947342, -0.27394, 0.254635, -0.927425, -0.464882, 0.252315, -0.848659
13358, 445.233, 0.988143, 1, -0.118371, 0.115535, -0.986225, -0.325649, 0.117779, -0.938126, -0.285362, 0.228727, -0.930727, -0.480691, 0.229606, -0.846296
13359, 445.267, 0.987716, 1, -0.113211, 0.0979081, -0.988735, -0.289301, 0.109102, -0.951001, -0.281568, 0.210646, -0.936135, -0.447717, 0.220751, -0.866498
13360, 445.3, 0.985538, 1, -0.0945636, 0.109989, -0.989424, -0.322863, 0.133419, -0.936995, -0.24911, 0.24037, -0.938172, -0.465106, 0.259179, -0.846465
13361, 445.333, 0.985985, 1, -0.0971693, 0.109038, -0.989277, -0.302625, 0.11253, -0.946443, -0.283384, 0.273934, -0.91905, -0.475972, 0.27436, -0.83557
13362, 445.367, 0.985281, 1, -0.159366, 0.0541153, -0.985735, -0.368903, 0.0572342, -0.927704, -0.325939, 0.208044, -0.922215, -0.521934, 0.204515, -0.828106
13363, 445.4, 0.987849, 1, -0.178712, 0.0747685, -0.981056, -0.314824, -0.0697061, -0.946587, -0.350965, 0.192505, -0.916387, -0.4816, 0.0447565, -0.875247
13364, 445.433, 0.986819, 1, -0.176511, 0.0747477, -0.981456, -0.296379, -0.0112878, -0.955004, -0.342832, 0.183585, -0.921283, -0.458321, 0.0957599, -0.883613
13365, 445.467, 0.986794, 1, -0.192322, 0.0829546, -0.977819, -0.285965, 0.000690773, -0.95824, -0.36092, 0.18596, -0.913869, -0.451695, 0.102799, -0.88623
13366, 445.5, 0.989392, 1, -0.228787, 0.0820673, -0.970011, -0.266992, -0.0843142, -0.960003, -0.40958, 0.182139, -0.893907, -0.449006, 0.0157422, -0.89339
13367, 445.533, 0.988462, 1, -0.200999, 0.0832794, -0.976045, -0.245965, -0.0533651, -0.967809, -0.385315, 0.159565, -0.908885, -0.430838, 0.0230236, -0.902136
13368, 445.567, 0.985665, 1, -0.223548, 0.0942284, -0.970127, -0.25516, -0.0732934, -0.964117, -0.418195, 0.161453, -0.893894, -0.4519, -0.00575787, -0.89205
13369, 445.6, 0.976706, 1, -0.206867, 0.083678, -0.974784, -0.267175, -0.0446745, -0.962612, -0.40296, 0.144342, -0.903764, -0.462937, 0.0164542, -0.886238
13370, 445.633, 0.976595, 1, -0.213789, 0.0918143, -0.972556, -0.28343, -0.0525508, -0.957552, -0.412226, 0.148655, -0.898872, -0.481412, 0.00503009, -0.87648
13371, 445.667, 0.972645, 1, -0.216029, 0.10179, -0.971067, -0.272213, -0.059621, -0.960388, -0.408974, 0.156444, -0.899036, -0.467183, -0.00391265, -0.884152
13372, 445.7, 0.972005, 1, -0.220352, 0.114106, -0.968723, -0.235545, -0.0434741, -0.970891, -0.416221, 0.166976, -0.8938, -0.437317, 0.0101566, -0.89925
13373, 445.733, 0.973856, 1, -0.226481, 0.1163, -0.967047, -0.263662, -0.071101, -0.961991, -0.427463, 0.171759, -0.887566, -0.470101, -0.0144758, -0.882494
13374, 445.767, 0.975509, 1, -0.237819, 0.100563, -0.96609, -0.252373, -0.113265, -0.960978, -0.436488, 0.149636, -0.887179, -0.458566, -0.0636063, -0.886381
13375, 445.8, 0.976004, 1, -0.2469, 0.111114, -0.962649, -0.233874, -0.119169, -0.964936, -0.447237, 0.161446, -0.879724, -0.445585, -0.0688509, -0.892588
13376, 445.833, 0.971559, 1, -0.238943, 0.109222, -0.964871, -0.253814, -0.106271, -0.961397, -0.440627, 0.17018, -0.881412, -0.464819, -0.0444762, -0.884288
13377, 445.867, 0.982668, 1, -0.222899, 0.120151, -0.967409, -0.256229, -0.135377, -0.957089, -0.432524, 0.20299, -0.878475, -0.475331, -0.0513314, -0.878308
13378, 445.9, 0.984738, 1, -0.191489, 0.0982603, -0.976564, -0.252948, -0.113754, -0.960769, -0.408342, 0.182141, -0.894473, -0.475311, -0.0282486, -0.879364
13379, 445.933, 0.979906, 1, -0.103948, 0.0719879, -0.991974, -0.323287, 0.132916, -0.93692, -0.307836, 0.173425, -0.9355, -0.506529, 0.236956, -0.829023
13380, 445.967, 0.982667, 1, -0.0249468, 0.146004, -0.988969, -0.239116, 0.212113, -0.94754, -0.232072, 0.226723, -0.945907, -0.428363, 0.296653, -0.853523
13381, 446, 0.98478, 1, 0.011617, 0.180293, -0.983544, -0.246244, 0.224801, -0.942777, -0.208847, 0.25375, -0.944454, -0.447951, 0.302227, -0.841427
13382, 446.033, 0.984501, 1, 0.0275216, 0.121697, -0.992186, -0.233955, 0.143431, -0.961609, -0.179268, 0.193512, -0.964581, -0.42724, 0.219045, -0.877203
13383, 446.067, 0.988458, 1, -0.0224363, 0.0796753, -0.996568, -0.24528, 0.070419, -0.966891, -0.261784, 0.147652, -0.953765, -0.470858, 0.140814, -0.870899
13384, 446.1, 0.989794, 1, -0.0382879, 0.0329059, -0.998725, -0.209451, 0.0291469, -0.977385, -0.267246, 0.0985461, -0.958576, -0.428862, 0.0961639, -0.898237
13385, 446.133, 0.989889, 1, -0.0228177, 0.0159353, -0.999613, -0.213857, 0.036947, -0.976166, -0.244447, 0.0797599, -0.966377, -0.424869, 0.101439, -0.899553
13386, 446.167, 0.99087, 1, -0.0200411, 0.00800736, -0.999767, -0.212808, 0.0514356, -0.975739, -0.235694, 0.0657637, -0.969599, -0.417796, 0.109187, -0.901956
13387, 446.2, 0.991273, 1, -0.0151625, 0.00874811, -0.999847, -0.234908, 0.0504917, -0.970705, -0.224443, 0.0678223, -0.972124, -0.43253, 0.108372, -0.895083
13388, 446.233, 0.989282, 1, -0.0307119, 0.00917229, -0.999486, -0.227532, 0.057801, -0.972054, -0.234202, 0.0776457, -0.969082, -0.420829, 0.123218, -0.898733
13389, 446.267, 0.987154, 1, -0.0520876, 0.0117847, -0.998573, -0.252638, 0.0629089, -0.965514, -0.243818, 0.0847203, -0.966113, -0.434126, 0.130715, -0.891318
13390, 446.3, 0.988062, 1, -0.0173819, 0.023125, -0.999581, -0.23885, 0.0696178, -0.968558, -0.199203, 0.104169, -0.974406, -0.411448, 0.143997, -0.899986
13391, 446.333, 0.987543, 1, 0.00080069, 0.0138256, -0.999904, -0.247461, 0.0726935, -0.966167, -0.174761, 0.104669, -0.979032, -0.413424, 0.155434, -0.897174
13392, 446.367, 0.987384, 1, 0.000780688, 0.0147612, -0.999891, -0.243128, 0.0745512, -0.967125, -0.1761, 0.1047, -0.978788, -0.410598, 0.156401, -0.898303
13393, 446.4, 0.988035, 1, -0.0129084, 0.0137218, -0.999822, -0.245987, 0.074281, -0.966423, -0.177122, 0.108312, -0.978211, -0.401857, 0.160488, -0.901529
13394, 446.433, 0.986008, 1, -0.0298627, 0.0184553, -0.999384, -0.297215, 0.0887624, -0.950676, -0.196833, 0.131723, -0.971548, -0.450712, 0.196423, -0.870791
13395, 446.467, 0.988795, 1, -0.0176742, 0.0246688, -0.999539, -0.222884, 0.0727, -0.97213, -0.189969, 0.158917, -0.968843, -0.385783, 0.204163, -0.899716
13396, 446.5, 0.988766, 1, -0.0123631, 0.0168646, -0.999781, -0.220087, 0.0777538, -0.972376, -0.193574, 0.17367, -0.965592, -0.389982, 0.232527, -0.89098
13397, 446.533, 0.989932, 1, -0.00469264, 0.0161346, -0.999859, -0.214928, 0.0671521, -0.974319, -0.173335, 0.162333, -0.971392, -0.374988, 0.208654, -0.903243
13398, 446.567, 0.989499, 1, 0.00147107, 0.0223929, -0.999748, -0.209399, 0.0726349, -0.975129, -0.174315, 0.165797, -0.970632, -0.375558, 0.214233, -0.901699
13399, 446.6, 0.98851, 1, -0.0133275, 0.0207308, -0.999696, -0.214688, 0.0525511, -0.975268, -0.177813, 0.143849, -0.973494, -0.371802, 0.171735, -0.912288
13400, 446.633, 0.990186, 1, -0.0170208, 0.0302072, -0.999399, -0.215349, 0.0573251, -0.974853, -0.189845, 0.134856, -0.972508, -0.380023, 0.161264, -0.910811
13401, 446.667, 0.988352, 1, -0.012357, 0.0324563, -0.999397, -0.235975, 0.0552877, -0.970185, -0.1755, 0.123267, -0.976732, -0.391011, 0.142769, -0.909246
13402, 446.7, 0.991152, 1, -0.0116412, 0.0371301, -0.999243, -0.219871, 0.0630176, -0.973491, -0.189152, 0.121107, -0.974451, -0.388771, 0.146451, -0.90962
13403, 446.733, 0.988483, 1, 0.0502113, 0.0501941, -0.997477, -0.167699, 0.0584195, -0.984106, -0.116969, 0.120993, -0.985738, -0.329455, 0.128138, -0.935436
13404, 446.767, 0.991501, 1, 0.0402207, 0.0481188, -0.998031, -0.174833, 0.055142, -0.983053, -0.133817, 0.127616, -0.982755, -0.342778, 0.134456, -0.929744
13405, 446.8, 0.987954, 1, 0.137501, 0.0285906, -0.990089, -0.174611, 0.0847365, -0.980985, -0.0315676, 0.101284, -0.994357, -0.337259, 0.154908, -0.92858
13406, 446.833, 0.990376, 1, 0.124753, -0.0133538, -0.992098, -0.166656, 0.0866505, -0.9822, -0.0526006, 0.0569241, -0.996992, -0.336486, 0.155749, -0.928719
13407, 446.867, 0.986812, 1, 0.148857, -0.0102012, -0.988806, -0.138497, 0.0817254, -0.986985, -0.00934462, 0.0503032, -0.99869, -0.292544, 0.139986, -0.94595
